x,y
0.8034176320208972,0.1042394219366808
0.6020478850643521,0.07027867847893177
0.5434714133509179,0.24801548939441714
0.7142919229687669,0.017505718657028106
0.7715398919990235,0.067363979486844
0.7254405674940179,0.1055897950103985
0.7492129254688901,0.2010250326932763
0.9873184818131524,0.001955128867025775
0.9296581277859628,0.02383159237990502
0.8668460237321888,0.006414686504834861
0.9217404534401789,0.027369128124742837
0.8068408345609717,0.014805644603008835
0.8762342910583126,0.06723251954728962
0.818467910531742,0.05359714864743165
0.7020608775540019,0.12723818842780352
0.9169378871960007,0.002373726692475741
0.797018934254133,0.011162006200032402
0.8858450023079391,0.007616399212152456
0.7871348026870342,0.12716528032337346
0.8370337519852085,0.03769651807697569
0.9818852200251555,0.010334719802070165
0.6025337326354605,0.20046784131266612
0.4694488459366983,0.3250128350062255
0.7355591257551393,0.005594053461653023
0.8021631111806763,0.07831534977000902
0.6600514428820675,0.02477985902012337
0.6866498239299432,0.05706753384063396
0.8508356243847772,0.08210991533972989
0.8752681886315082,0.10249331797280273
0.9107668512825801,0.07082502035590005
0.7402352102372576,0.03606084755341842
0.768150801931789,0.06756365570894016
0.8234254050922685,0.12192583176897989
0.8933379988193727,0.06343547673198623
0.9780559479572393,0.007964008704435815
0.8839752025050186,0.002983631228793345
0.8725254587168054,0.007376700472394162
0.7668968734268988,0.18231644099475502
0.7363703276895255,0.12406956720809903
0.9199912780873134,0.009440759382973302
0.8483313182931655,0.03963614794398357
0.8453441673923949,0.10095601719186578
0.8930048850116858,0.023365594828916838
0.6239376611278834,0.22325326745197757
0.710274723907097,0.17409122387590112
0.6737536807379894,0.0796832550684167
0.7703341239936425,0.15656929693836552
0.764936407236578,0.07766417135934056
0.7293345416017323,0.1408507587990475
0.8138957742271621,0.11806315526729212
0.7756762272635075,0.12132039228313607
0.6992209910813867,0.07956955762607235
0.7015500472836836,0.07972341107272715
0.7501362558402882,0.08798751741482218
0.7450034132451753,0.10049661886823123
0.7270072422320191,0.032996367805715014
0.5267177914404556,0.07673217262009137
0.6829378830198088,0.1101556874087319
0.8977663903460928,0.014421477001895062
0.8685744693724573,0.017206390303906423
0.7769510979417927,0.009607654304669134
0.7941354990114509,0.16187281911683374
0.7526138158126774,0.09737650001434904
0.7836150860770524,0.1691340340318334
0.7157937765577332,0.0422102811113325
0.9587054672782214,0.01066702267943358
0.5550760669107376,0.07086037423582124
0.9255133228577502,0.02235426157056138
0.7159340193107119,0.18251205702971257
0.8340082986127669,0.013318672086358918
0.8554406978010348,0.007229924838490231
0.6943623976357236,0.18093198050295456
0.7703340825227852,0.08312750984440173
0.9133340128320373,0.021023766746574444
0.842434378290926,0.06601259653436552
0.6013267147134976,0.18798442778051994
0.8065240382528212,0.007773750565046784
0.8159418401559991,0.05105444375681149
0.6135064282753264,0.08916931092604127
0.8556631658964865,0.06132991616421909
0.9567390950994902,0.007341384056367707
0.7926551626561913,0.04671231411406165
0.9199484360029188,0.02817540331468822
0.8528526969646786,0.05837545920810436
0.7529182900758515,0.023851570304982646
0.7651140598075371,0.06901509268659399
0.7746852718458819,0.09791118120189579
0.7363959631675451,0.01725102961437663
0.5612294910747255,0.0707534894413124
0.47251531066264507,0.11496695744565856
0.8122504625879087,0.035829789681644464
0.6467004248607182,0.06917717867857287
0.8650957171242691,0.07160890850431219
0.8309256141609763,0.049770245627518854
0.7889747777303151,0.016733634980820814
0.8046161350883958,0.045183880603592026
0.8563589268837887,0.047859108798061094
0.7618331733117268,0.18053761483788563
0.7651005035452094,0.07403841600798891
0.823062863737576,0.016613358958044167
0.8180424336455094,0.06575720650664645
0.4899111319606499,0.008731900277016386
0.9116364457583914,0.009678406288092349
0.9313698676494999,0.04416123073132276
0.5506225736952836,0.06039648345416194
0.9302078491095901,0.03582523810929953
0.6806762847273861,0.006795979830643301
0.8543576841317805,0.04010724950936231
0.7915950903954816,0.023267919735349557
0.9749324793732015,0.018182489464629338
0.7786375209576223,0.005261011812766338
0.7400790219295141,0.09215509515377086
0.633900071855637,0.1927311072458428
0.500028871493514,0.17663139559393196
0.8896165309585089,0.021806591414103477
0.7589321011132951,0.11041733815904174
0.7805298445493669,0.04995407839275415
0.7735081746633413,0.09081319129384018
0.9508564252796087,0.031760903805083514
0.8069612613869371,0.024459853742179447
0.7590149526239495,0.21218313664598726
0.5071405366100189,0.06809368453018748
0.7175078015429738,0.07122700939706375
0.41628150682999604,0.23014904507721376
0.7893447135120212,0.103622652906213
0.7666717073180705,0.15544311920197482
0.8496469596607301,0.0652469828204511
0.7351737664747999,0.0470895930626466
0.9126037929336897,0.004438740303714267
0.9099272435229083,0.026714866748726942
0.7580984486437048,0.12216047354950259
0.5569846463256535,0.010601615447040996
0.7705350309695936,0.00019275586101690685
0.7876252273551111,0.00635457302036838
0.8609937782858578,0.015657275617143626
0.7770740385535583,0.003001489662275426
0.6787008931036254,0.02652614261730824
0.6496606978955083,0.0012120377490170099
0.7550457118536924,0.12476006248811783
0.7694750162662582,0.030556546766640946
0.5671129695039622,0.13174256478603494
0.6953094504072534,0.00404689172951278
0.8430146662294964,0.02116970957917575
0.6607363817508107,0.16763492167304847
0.849712365321725,0.050836372342742485
0.7325263668678668,0.23553158402529673
0.7792152844781043,0.11099404931930244
0.7848141790641974,0.025802637059268888
0.9168860905222858,0.043211910586466756
0.6126618885959418,0.09735507725668961
0.8456346054623849,0.02084611977682667
0.7856484862075529,0.13526660734553317
0.9284897154381273,0.04614614429863063
0.8390020261498714,0.047792711299160996
0.7361303405277949,0.1697307636219372
0.9184588432314592,0.05800554254405777
0.8209613718684713,0.06631713039145118
0.8931666360644184,0.04419481767857212
0.7403616707132743,0.13146373087820878
0.9078063854524531,0.015518976191642128
0.7573164179930533,0.13777346285842706
0.5925378232804783,0.2179530779416561
0.7517545119503907,0.03597354244477152
0.7425945342697642,0.023945154312486686
0.8409085765142362,0.05578865457460192
0.7840045015585437,0.021739169674123093
0.7192135691489399,0.11820304915551037
0.7149075797051853,0.05045053441723068
0.6260965886897081,0.06412731618504532
0.929393829068969,0.0315587932836926
0.8356873552328254,0.0763506914565403
0.9100500148153461,0.03643452729498077
0.671086402362319,0.06985736128175264
0.5956276440198371,0.25538707751492273
0.7933559001626275,0.04011845621515587
0.9556417139681804,0.03358364198120492
0.6902962587842999,0.14513040867692736
0.7763174298443799,0.15153853735429898
0.40197803379320507,0.07220538295787277
0.9496776672163944,0.013751900733978478
0.7630303959111193,0.1152160087382955
0.8169804855638398,0.010188289399318899
0.821387869815598,0.0028879719655553453
0.8191581827450306,0.017252964494714793
0.890248524676579,0.07470162758488175
0.7190187673373514,0.14502729035825238
0.8945032737042241,0.06335990156958973
0.750869209492909,0.09172888972156906
0.5392933825120089,0.07295389219601547
0.8779278325616915,0.06974470363643179
0.91547364358594,0.007112213736754458
0.8730941289975696,0.022829845491842422
0.879168098021596,0.033515529460876554
0.7575906833203874,0.17656042447403028
0.7964122502623366,0.05082615375587143
0.9562668812451628,0.0014898609605811545
0.5698553155380273,0.0225766398409513
0.6900005187727292,0.19484829287849104
0.8229865832594541,0.052236866977756535
0.717925090147998,0.018682857392159465
0.7505251660972655,0.09161535478627668
0.8392842225748269,0.06043549147378499
0.8982496360745811,0.06891279155184686
0.8415315058768194,0.06320491675492579
0.6453878694186284,0.17534607107982
0.9103473906409675,0.02687181115304331
0.8938897225319758,0.028410879639040154
0.8301501817744246,0.09524163014953863
0.8385529664880227,0.009971059700764923
0.8670355726721156,0.07398081439010086
0.8986128495804234,0.002701118375988937
0.8703837970255143,0.07528230377148573
0.7502484339705201,0.06793960989173926
0.8715954461288309,0.06333067933013099
0.8314466947538312,0.026266881816088754
0.6700814032071433,0.05538479001348699
0.8821937700066856,0.04081877697045316
0.7914724925758486,0.11845944769743925
0.891058389401185,0.03469258963669739
0.9362854911182025,0.0012971282737808424
0.6785427304773356,0.23546340935716464
0.8902951021508132,0.08852009287341714
0.6587971405984765,0.18325734108135008
0.47859427922688275,0.04713672934480718
0.9027492086041805,0.025600917497080836
0.8398981773358373,0.012070698742629326
0.705553923472488,0.020733657286258454
0.7654943741452412,0.15081970344009377
0.9647955164476637,0.00686713993147914
0.8698766610759863,0.10824352890932222
0.6220844839288038,0.31762157296602356
0.840899537749724,0.02468373389321077
0.801520893771159,0.028086863785066876
0.8503578756768405,0.04100345981784518
0.7605635011283159,0.11463052212608202
0.7318373259967156,0.053734528069025275
0.8492307755811117,0.03932654793045126
0.889972531496615,0.0014504333703978655
0.8102212237404101,0.07819553780201441
0.8490365721214691,0.11491545784460207
0.8572029316248901,0.03963209383351408
0.8781540903448168,0.056326596789104066
0.8529913639564144,0.04208844243055314
0.5594042164113256,0.28576439980441304
0.7178925461834513,0.030340030018888933
0.88371550018559,0.06762770698591448
0.706877413557025,0.19985071104490235
0.872094704960737,0.04586716583059566
0.8982301736607696,0.00330023925855235
0.6835046183290534,0.04403573396625483
0.6989463228921134,0.06587691831199094
0.6562286061170314,0.2133660002604851
0.5793832759341291,0.12676359004757498
0.7672117468533275,0.09717597449898506
0.7948716047444602,0.005626394019339017
0.8794169685712696,0.06040035998555924
0.9064725434750516,0.03360680135494319
0.8666634028363949,0.06363614079758033
0.6504898825459589,0.03839100726122394
0.8107724398146111,0.07885082196761475
0.5374115632023608,0.1673962877587828
0.8419697917158209,0.10230646197888925
0.9368546565710814,0.027285196121571677
0.8155132978809488,0.07813670635602493
0.5981091386017564,0.26713778385781906
0.7504826903718611,0.018086330710572824
0.7412795115684025,0.000617025007136789
0.7404979308647197,0.11765455236067995
0.766697046411856,0.19334717560432085
0.8169430172729601,0.02600101981383886
0.7000064148072386,0.12110088823546346
0.484728841501617,0.02065079714951318
0.8163309924074549,0.1515185763038392
0.8883393027359416,0.005646179085790037
0.8446961331415086,0.1126488879626749
0.8402953787043945,0.014782176400427364
0.680272126373329,0.16104403949566562
0.7645455654612348,0.07496697470725563
0.8615653709997162,0.016567315488050193
0.5911467115390368,0.090849350769924
0.9296100478863809,0.0006846927058497914
0.675780446172623,0.07005195801152359
0.7997096005390067,0.08121380365992176
0.660223203337638,0.049792182523930466
0.7240555516129799,0.026260560645062995
0.6727001063703812,0.05878133099873488
0.8846535999351351,0.012739714963485454
0.741401734140229,0.0842065089408263
0.8684984328706397,0.0434125993802986
0.6400377915317806,0.10706520389947269
0.6616517474761296,0.021310653785497218
0.6351911066385675,0.02953591177661053
0.8235173676972367,0.1291393078463857
0.5880555260688831,0.024424716677800613
0.5051430416755385,0.10265594075105387
0.8396704855028969,0.11965779915625543
0.9256567850160867,0.0361297095304209
0.8084036467302793,0.13695064080308744
0.7301370126250968,0.03545346763004673
0.8568976897628364,0.013195894612917983
0.7343901413076672,0.009592369070635593
0.9525764994054308,0.0026124282842191794
0.5586391734586866,0.16075524066298533
0.9744816949764801,0.01401318994165066
0.9082226608701398,0.05181782808080315
0.7371965994085216,0.14996521562109572
0.8676886555324643,0.039267195404704004
0.8860913701792547,0.01814909886007189
0.8982082856882277,0.07754784912986253
0.8118090895963646,0.1012334988473091
0.6903762496606628,0.19735752861629824
0.5750322573275934,0.014997035155654108
0.7965889504518632,0.05921646265107254
0.7446143809388208,0.015968828124053324
0.8012831420999372,0.004469411945764831
0.9108213617819012,0.013882499636997002
0.7625987623579765,0.20129791937423772
0.7643927864940032,0.08153699479741425
0.9540062199148884,0.004258438763565407
0.628440751716758,0.143937855111856
0.8713194266057208,0.06512160583365409
0.7828406994231587,0.08821138825245871
0.8357129886393422,0.06616078927199719
0.6804866994294179,0.2071833595030534
0.579864268871925,0.1299123828187735
0.7786447274609083,0.028175738067318705
0.6176568849335663,0.0937731920093474
0.9022807878991634,0.03502112461132561
0.7500958711633751,0.009680789374170419
0.8921555023404434,0.005130498600968691
0.7286589827993906,0.13985305259888156
0.6864531391387411,0.035460355383455586
0.870021149512792,0.041801566217441084
0.7642828726898795,0.009895333375802381
0.8885824782613281,0.14672835985072583
0.5164823002137502,0.010801084355231406
0.6505198874248193,0.007199859508991494
0.5899501320935892,0.1487948910877959
0.7652110434786401,0.01987040788363481
0.7599132107295002,0.14284764384766951
0.7672566086562815,0.059651196114851125
0.8372200514949762,0.07422497691244397
0.8451792327385959,0.007020140050118251
0.44142814660792234,0.4442384608534718
0.7935317097519923,0.0031043106260400283
0.6004797341561566,0.0815148002671973
0.8207525839337274,0.04527991215326647
0.7743885502025475,0.022761171833770952
0.8879347403050305,0.033687142604768336
0.6634480583970688,0.11319308103507084
0.7848354934321847,0.011800103839844306
0.9121680631531854,0.004393974736455552
0.9082862118955083,0.05821020848059402
0.8296020805904175,0.06651027456301298
0.7239786354035728,0.05941028320490805
0.8563534251726644,0.018456425283155282
0.7937009851821538,0.07533717231113372
0.9200929579374275,0.021496455459780496
0.7767870014412884,0.0685625635212518
0.8411710722988713,0.014249756696603368
0.8713919018340519,0.07816738466901642
0.9497279218247091,0.016084974954456054
0.8756352569597623,0.032976028260323725
0.5759428393421415,0.14401677560019463
0.7604243062700484,0.2037971066194129
0.8394084591359117,0.019720137166150047
0.8443977769680246,0.046685841481833856
0.6288742209556908,0.19735979614105534
0.8781244478430574,0.07015807877242475
0.9061224950458422,0.040949401335480654
0.8967175446738301,0.014400042835427153
0.7998313217036512,0.08812186585762051
0.873959955464107,0.0006726206563376287
0.7586694569770758,0.08862745103228005
0.7961741021517243,0.10898413023550287
0.6004855977655701,0.06316444761722377
0.7164313330841967,0.0009786204597026847
0.8042248937643675,0.04141911336949657
0.8829973315499282,0.046190266841883335
0.8186676964066936,0.1303409457446618
0.8037509010389023,0.013494057532604768
0.7956764220636036,0.03074393988567242
0.7188936095737715,0.08356256399586429
0.6305635210024189,0.0154590853760579
0.7747344699114932,0.06782599172642188
0.7878387245198715,0.035310274635136335
0.8029661471391155,0.174737960181409
0.7172173592576254,0.19228696571335674
0.8255145774083168,0.13127105352389423
0.6931643686887891,0.10038263292240739
0.7833502126827515,0.11699776767750383
0.7487531196137388,0.13089405644593743
0.7888544684062858,0.0486766278916357
0.6817464473614,0.10448679445105205
0.8536912218303297,0.12071341510028366
0.6389909949319454,0.08397640316840235
0.7140765967114198,0.0981390777712299
0.7775654404677549,0.18142395762808022
0.7874225927740904,0.0014000676786453652
0.8014078559465128,0.036472080821184895
0.7822233920020238,0.1581316019925754
0.6959728689297318,0.16538294335856016
0.8435963698368247,0.0820469432923662
0.5851529908214961,0.06730847131218287
0.8125594331925755,0.09845877962842442
0.7735705043951676,0.05174055529718978
0.8485497207263273,0.07055542212379326
0.9521941529202285,0.0035363961791826993
0.612674132675305,0.35525311536056037
0.8603994313710107,0.08035913359225651
0.9484928248744929,0.009658688871949494
0.6590530560224687,0.12334859792958934
0.9025827898724285,0.05589430799368758
0.5638620762473341,0.0502838466389139
0.9263614778716879,0.03005786475900835
0.6979043419769385,0.235338770236768
0.6622643605821817,0.029132099516606415
0.6200016782275825,0.2316164445097981
0.6077018269022211,0.021877913240493704
0.8985996271591247,0.024826880732575617
0.6882189463635292,0.01484449182885946
0.8407576249326891,0.08661517856781306
0.8258776144918646,0.06504583372038053
0.6209947414814377,0.2706172363493287
0.907050915839212,0.0016873843719569608
0.8791635100842343,0.0448667314374973
0.5529455942709407,0.034433958158916755
0.7331346472308439,0.14978931310018406
0.895611814248593,0.08304740361652392
0.7937684438263272,0.0625593624926577
0.7946039659293879,0.1429404429542898
0.6052811961906244,0.3422992809930829
0.8382586214281958,0.0032181001303366284
0.6964586098872458,0.0790604923609207
0.6135480635422983,0.08218350800340316
0.9373922393795011,0.018193171424020462
0.7741253015446918,0.0913068373142167
0.7608121541441655,0.08135216913312698
0.891342398775415,0.038689752249799626
0.8905433193624639,0.007503521986640254
0.8703596475286796,0.02548211521914143
0.8015142209098702,0.11403029848308441
0.7885207851370184,0.1080326696647098
0.7028922602526926,0.2722431280388415
0.8046822511569062,0.10429339241748461
0.9063555163418207,0.013151788645894632
0.6716987981503316,0.02202588899677279
0.8379335283092904,0.009717702426961461
0.9335932364560402,0.014824630233098518
0.5909054399357415,0.16524128353598086
0.8636601694191749,0.060126631097268624
0.6904630382929663,0.03939487698766995
0.6478050085824787,0.04516358469785705
0.6751163843793202,0.011157315602469343
0.6532204578506025,0.05855500614291431
0.6948137084752558,0.1573854107021041
0.7653044810620205,0.01668638217987781
0.8174167376746527,0.01452820297574828
0.9396036199005718,0.008380563422795662
0.6378040579385313,0.08087806864335574
0.7839517458068493,0.049310765489971216
0.8800208646619301,0.038433498619101725
0.7804868285433095,0.08363413560439542
0.9464373201022612,0.024823210598416863
0.8822220803141697,0.008275591187984392
0.8617911484245382,0.04935239448705276
0.9086243354500368,0.03778390696863002
0.7364001962430201,0.08077547874809676
0.6970339113477831,0.008925327422977445
0.7058992383102148,0.039872888363384866
0.8971214162037431,0.026452544380374057
0.8059999072692043,0.08384932682779495
0.7275491418619886,0.010703227212346322
0.8190298768527398,0.058502513257485116
0.9319527702652523,0.03036658997340585
0.8779307005264786,0.08712639925656859
0.827934416452329,0.13216868462138964
0.7689371045883404,0.04999111270438743
0.7317561133932033,0.020568246010954905
0.9574958825786163,0.01362964724957804
0.6550044154201015,0.0003451785562348627
0.7949256837500849,0.09536130394927138
0.7626467006007291,0.09529165691861288
0.8237098107254561,0.0712804382542984
0.9022445277858001,0.008365157048704016
0.8594485673481806,0.013671545056533006
0.546472021253425,0.27458867659358577
0.4543637009078063,0.19047723173195424
0.3783761445055838,0.20691441008772513
0.5940701288796156,0.31884157085112136
0.8030199910484599,0.00968530766356037
0.5177174638779924,0.04021479992363939
0.6006718536007205,0.04943838238712763
0.7105176893948355,0.14214715434533678
0.5655302657512381,0.04672412605681244
0.9074778048510302,0.02858320325734901
0.7586969911677636,0.15469932124052915
0.6843629904400753,0.018637754725991565
0.8383957177707911,0.02496248785233272
0.9118420558788851,0.06420612625067416
0.8686369242377477,0.1086774631726938
0.8220645277284815,0.10471680489154302
0.6855125438078733,0.05134138399033298
0.766306931039108,0.053266571387643895
0.7092103216420934,0.016572171589340972
0.8757639565101529,0.02244492350823067
0.8998803806481893,0.0028416106524388023
0.9482267146911911,0.013335023995764006
0.7585214567760642,0.03175659200756333
0.8769795346593565,0.014884258927106788
0.8720044774013036,0.058819850886947286
0.721645748205527,0.03902874397632098
0.7372296774953758,0.06855508004275103
0.7879669504568586,0.02241994770511245
0.7238889411146883,0.06947978144159957
0.7721422317513414,0.07606903276521482
0.8693261650804013,0.06743095408284222
0.833496389791882,0.07944137025216513
0.9135717212687938,0.030957217312915685
0.7877964076716792,0.09291161993540317
0.8553846035586038,0.04770938251093585
0.7646515486734712,0.1083452706105144
0.7755674627664079,0.012542223235385171
0.9078930654098036,0.01601894986859985
0.904764157944524,0.016104488903059915
0.7761034155027478,0.12950417363729344
0.6623626660191912,0.13387332174913363
0.8031125329484448,0.06843806948965522
0.6680652054451245,0.17657896431111045
0.9145664897232968,0.002591190349597428
0.8811349694203512,0.04260891306640806
0.7385469108132774,0.07176306476019452
0.5925819235792831,0.2705378076399043
0.642897096815653,0.12994213679739822
0.6462157688833963,0.020748423762719268
0.8404012230138844,0.0010419103276474205
0.7466707241172225,0.1431225130465106
0.8601831467949282,0.08991846529553975
0.542458407397864,0.049895931306635895
0.8971252910787392,0.03859153414958458
0.8534809372117504,0.06413831801465336
0.7407692446323791,0.057749822531591985
0.9636211755580488,0.019146791063902203
0.7636926944442942,0.10745087664151844
0.6893557601305338,0.1401241889476573
0.7469538146710947,0.14872063990088452
0.8816114618586987,0.05713189085633562
0.8724004941018909,0.010177518248999106
0.8251898521312553,0.02023437424682662
0.7531229182091735,0.1848459205461627
0.8130892366916922,0.022571866524138024
0.8371519826068549,0.10015681970173848
0.7250443879091448,0.07964723339086648
0.5696855071487722,0.04536117986939735
0.5832943887240924,0.007114074495135303
0.9766666388347106,0.005257848642908498
0.8624533037467346,0.0884274486803607
0.8784557420551362,0.0637979492203089
0.6002904211196328,0.29085270589036394
0.785913899030923,0.09934565109145857
0.8413250415584909,0.09060363445403695
0.9122440959371291,0.04128818973763649
0.6758019729883799,0.03199079040298034
0.7696492472037841,0.067500380455494
0.8569177609583677,0.09467704091030657
0.6566921882893698,0.029267438019676822
0.603593861369981,0.11735979830414842
0.4262707922135879,0.3719308549109861
0.892900830551565,0.04109665096909673
0.9316864170535375,0.00028797670155216587
0.8112467105168785,0.01500479663622652
0.8051697416587954,0.013956261715359722
0.6745934841664577,0.033694638750917216
0.8949627373773411,0.015030155114650912
0.7798321245478667,0.03410209463223972
0.7431661669630987,0.006688508963052845
0.6286199402881868,0.26749366565482213
0.8782721224467804,0.05365126214666131
0.55764215964935,0.047267734737179976
0.8683430817288906,0.09322443383424277
0.551877749427715,0.08684213222059958
0.6856576833797522,0.13473430880567785
0.6825596321225521,0.24862719348488285
0.7512874785199064,0.03061070941287561
0.8841586508102686,0.020173395989018884
0.8513184710376028,0.043048939484219804
0.7287156485908886,0.06082571334167116
0.8915877222675626,0.050367604349252006
0.789908232231482,0.12643067701788466
0.8721929118411487,0.10738013381345933
0.8045769594646506,0.009539772466452212
0.8056698587136019,0.09258429691851429
0.8274684001443856,0.09608576495935321
0.8754217016428927,0.02266254105901915
0.6918316785916198,0.24389100278663026
0.9028570645122777,0.03814290668420771
0.7550640322292447,0.16263500207558945
0.7969255976656087,0.050101004857989385
0.7788598982404548,0.03518822078319987
0.7344118900302826,0.02278527887985132
0.7748587053369115,0.031975067441279446
0.8164512046286114,0.018884477603318656
0.8429416136515182,0.09520584554471367
0.7157106682623907,0.0658217252395679
0.5089323287685252,0.24188231559539616
0.8521234026826648,0.09277081620953115
0.7426765157539614,0.14323006613085879
0.8523979924052173,0.06987794560355494
0.6770304702034387,0.08200626862389924
0.632109036083152,0.2310271991672903
0.7657727102053777,0.19421317052417017
0.7692556827555244,0.06119379713113444
0.8368122883625054,0.06707390282768058
0.6982933509092452,0.020917598662719382
0.6849068530470618,0.07701171491205272
0.8202783578311691,0.049865176659758995
0.7718220843381512,0.0070165486164384915
0.6965536590530217,0.0668041987269081
0.7311441280920191,0.10584875771933563
0.8317001439636724,0.1109521642538969
0.7304453957864143,0.1146562705824916
0.6944073661985375,0.07150944880928985
0.9674476052623653,0.03193774559516005
0.8833584119893281,0.05301663095642534
0.7723347500983272,0.040118734010456514
0.7770087061901572,0.051569081970565214
0.7901121746435976,0.010555360418719972
0.8000396262624943,0.14801742970947976
0.7921786473224752,0.0041127042372570595
0.8687096561322984,0.062147085938731556
0.6155778389262156,0.043579227530637234
0.7552411201924244,0.18830815913402857
0.7902236312262844,0.13774980960207894
0.9792688196620646,0.016877329879999844
0.75216127023975,0.07388642208472163
0.5280096490463988,0.14120595993762
0.8219667526054386,0.03183840190892093
0.8781745615719643,0.03290670643456166
0.8366295684250233,0.0033906671067439743
0.8885127903667936,0.0305305553799798
0.7219444579243283,0.1274715464772711
0.8004756867821987,0.06618159275056457
0.8383033327897441,0.028083539485731068
0.8936093180667909,0.07123478252187994
0.6979819149756178,0.060368116804774316
0.7314729789329776,0.004884918987886364
0.7548812729103298,0.1328279269587348
0.7757365589576333,0.17007081267578514
0.8068344515092911,0.0863467267488089
0.8139877654541007,0.01903829501200005
0.8772839279445991,0.021521384346900735
0.5620731203922542,0.13127019980791713
0.7446474703513994,0.19961220472036467
0.5497215882093576,0.14341485602122492
0.8344510644207473,0.11481551604146689
0.8002995602058154,0.07209259696079087
0.7173046682390893,0.038570711761754264
0.9192708387667047,0.03895832570273024
0.8386176636922441,0.01882684028927511
0.8599344632445819,0.001682781426308462
0.9079413962745773,0.03773886876315125
0.5414250373964202,0.2986797291015681
0.6168312883272954,0.10553088151496505
0.8885564239964109,0.019052681085181
0.5615708376803552,0.14979296003649048
0.8592556756029813,0.16669334760296695
0.8013100947060772,0.02487210627497568
0.8837613587365313,0.0300080205141615
0.7564170375263017,0.0242517146383429
0.8796748836272014,0.0453332232789524
0.6441551616369947,0.18516370611327013
0.7331794459299719,0.12875343775309367
0.7605532637160828,0.18643929636948187
0.9290748037466233,0.05221795333187483
0.8771679231892953,0.008409690322034702
0.9074612600240968,0.023970220366677224
0.7572050071828018,0.09629892891095666
0.6883256849271523,0.2469521033212182
0.7096838478825802,0.10364829736731435
0.8767917502995454,0.03592504883234885
0.8629233772502025,0.031979241216426854
0.7929365427816304,0.1416428200659395
0.778035166143598,0.12157677159313643
0.6845601521937377,0.07585466073184445
0.830726208010283,0.01654689833884024
0.6739637503261646,0.14927412500749054
0.7261392334466646,0.14344268316958544
0.7563090954244327,0.05944922647095333
0.8157641481643196,0.09788874867064573
0.7602291622333837,0.05977500728894475
0.6738712325744818,0.11688809616690479
0.9049994755915108,0.0002825728574926812
0.6659135474984551,0.08124182064135557
0.8871020983437662,0.027949664870807578
0.6971278532847897,0.22826654575271574
0.7364197812321785,0.005745020626776854
0.8994861670172433,0.06543935117111173
0.7111796437004866,0.08036548317558578
0.8341707815336471,0.04312256127934586
0.5906999827864283,0.13028846858915502
0.8385695928262582,0.04144643437697827
0.6449782878332028,0.005720159673308405
0.8681814121901774,0.045976783436691315
0.7206282141738364,0.17900294381576154
0.8933602800642642,0.03067148046635617
0.8849838811695402,0.02659571184851651
0.7064672281375687,0.0897050457428629
0.7175187956310707,0.028513114744712784
0.9346512230133471,0.037637132395947334
0.8195921283499734,0.012701498149725543
0.7529165617212097,0.13771252858279903
0.859294593092687,0.07397886805150897
0.8829057092542456,0.02792320642993808
0.8049714608475981,0.019236573049635993
0.7291062968096538,0.07224673403613784
0.8494542730522157,0.009193443835311557
0.7464008607606416,0.215535323206169
0.7902821443088863,0.010963689400946181
0.8696739926633014,0.09640748964109513
0.7392295077566013,0.1447563785344234
0.9159581911260282,0.011566052684737588
0.7659740520452557,0.08552276814961468
0.4169219911565921,0.16782057234530912
0.610198467930117,0.087556077405993
0.5380068437316989,0.004041715963190932
0.8099908735562643,0.0019639916737321196
0.7602170660357306,0.09282411137345971
0.6910685054162092,0.02364604927683963
0.8462259066999386,0.02225445995472965
0.8448343178754839,0.1333638930350735
0.7995065040375291,0.14379024795042117
0.8804520121843263,0.059599245747062934
0.7693136742815277,0.12888238225983545
0.9189695868159021,0.038126596210179144
0.9194045218647147,0.026829950766013973
0.741879689638626,0.17494059283691002
0.5001467742960423,0.15639852711789776
0.8768042734460801,0.013636794065388234
0.3356929942678904,0.4338184363095078
0.622109763046273,0.1404512294295943
0.5776858219719246,0.11844602726861864
0.7505696886526407,0.06973801244626593
0.6474070113546934,0.18680882713568994
0.7126900169047483,0.044222379933581336
0.881458288308253,0.01902657559819823
0.5380264389361202,0.13082470249999817
0.7661576904775743,0.15721714609513304
0.8993087422577388,0.0368649220081882
0.8025640681809125,0.1836793880742005
0.9242612087269299,0.016170753535998526
0.7037489483504626,0.10968867604307822
0.8045902064552738,0.1561915191987206
0.8225090559323034,0.04621561699137701
0.7231421161839394,0.20271423853007925
0.7596417197918446,0.011651297602444507
0.9608448947373223,0.033768326804093154
0.7474795741702023,0.17316282358325483
0.7183027084935074,0.2581982631125853
0.808144436771532,0.16644954452419294
